Asset_latitude,Asset_longitude,UPRN
50.9246795,-1.3794219,'100060725877
50.9246795,-1.3794219,'100060725878
50.9246795,-1.3794219,'100060725879
50.9254207,-1.3801377,'100060726072
50.9255112,-1.3802503,'100060726074
50.9287258,-1.3793537,'100060727987
50.9288256,-1.3795089,'100060727988
50.9284378,-1.3793007,'100060727989
50.9287524,-1.3792822,'100060727990
50.9284643,-1.3792149,'100060727991
50.9287341,-1.3792256,'100060727992
50.928455,-1.3791581,'100060727993
50.9284363,-1.3790303,'100060727994
50.928751,-1.3790261,'100060727995
50.928463,-1.3789731,'100060727996
50.9287233,-1.3788842,'100060727997
50.9284355,-1.3788738,'100060727998
50.9284621,-1.3788023,'100060727999
50.9287229,-1.3788131,'100060728000
50.9284615,-1.3787027,'100060728001
50.9287134,-1.3787136,'100060728002
50.9284432,-1.3786318,'100060728003
50.9287221,-1.3786565,'100060728004
50.9284516,-1.3785321,'100060728005
50.9287214,-1.3785285,'100060728006
50.9284333,-1.3784612,'100060728007
50.9287391,-1.3784713,'100060728008
50.9284582,-1.3780767,'100060728009
50.9284578,-1.3780055,'100060728010
50.9284663,-1.3779058,'100060728011
50.9286914,-1.3779739,'100060728012
50.9284659,-1.3778347,'100060728013
50.9284652,-1.3777066,'100060728014
50.9336481,-1.3699241,'100060728015
50.933656,-1.3697247,'100060728016
50.9337453,-1.3696097,'100060728017
50.9338436,-1.3694945,'100060728018
50.9339147,-1.3693227,'100060728019
50.9339502,-1.3692511,'100060728020
50.9340213,-1.3690794,'100060728021
50.9340568,-1.3689935,'100060728022
50.9341367,-1.3688074,'100060728023
50.9341544,-1.3687502,'100060728024
50.9341984,-1.3685789,'100060728025
50.9274166,-1.3700084,'100060729597
50.9277581,-1.3699611,'100060729598
50.9274338,-1.3698517,'100060729599
50.9277486,-1.3698759,'100060729600
50.927388,-1.36971,'100060729601
50.9277301,-1.3697765,'100060729602
50.9273333,-1.3695685,'100060729603
50.9277208,-1.3697055,'100060729604
50.9272968,-1.3694694,'100060729605
50.9277022,-1.3695919,'100060729606
50.9272422,-1.369342,'100060729607
50.9276839,-1.3695353,'100060729608
50.9271791,-1.3693144,'100060729609
50.9276832,-1.3694214,'100060729610
50.9271244,-1.3691729,'100060729611
50.9276467,-1.3693081,'100060729612
50.9276467,-1.3693081,'100060729613
50.9276467,-1.3693081,'100060729614
50.927025,-1.3690889,'100060729615
50.9275286,-1.3690962,'100060729616
50.9268897,-1.3690195,'100060729617
50.9274557,-1.3689123,'100060729618
50.9268177,-1.3690063,'100060729619
50.9273833,-1.3688279,'100060729620
50.926692,-1.3690365,'100060729621
50.9272567,-1.3687015,'100060729622
50.9271844,-1.3686314,'100060729624
50.9270671,-1.3685618,'100060729625
50.9265842,-1.3690664,'100060729626
50.9269859,-1.368506,'100060729627
50.9264314,-1.3690827,'100060729628
50.9263328,-1.3691409,'100060729630
50.9262434,-1.3692275,'100060729632
50.9261626,-1.3692571,'100060729634
50.9260731,-1.3693294,'100060729636
50.9259835,-1.3694018,'100060729638
50.9265091,-1.368484,'100060729639
50.9258941,-1.3695026,'100060729640
50.9264195,-1.3685421,'100060729641
50.9258137,-1.3695891,'100060729642
50.9257874,-1.3697175,'100060729644
50.9262664,-1.3684873,'100060729645
50.9262305,-1.368502,'100060729646
50.9261499,-1.3685743,'100060729647
50.9261053,-1.3686318,'100060729648
50.9260429,-1.3687465,'100060729649
50.9259529,-1.3687192,'100060729650
50.92573,-1.369078,'100060729651
50.9256853,-1.3691355,'100060729652
50.9253893,-1.3692675,'100060729653
50.9253723,-1.3694527,'100060729654
50.9254012,-1.3698081,'100060729655
50.9254106,-1.3698933,'100060729656
50.9240141,-1.3744225,'100060733397
50.9240951,-1.3744214,'100060733398
50.9240951,-1.3744214,'100060733399
50.923909,-1.3749361,'100060733400
50.923972,-1.3749495,'100060733401
50.923972,-1.3749495,'100060733402
50.923972,-1.3749495,'100060733403
50.92423,-1.3743913,'100060733404
50.9240977,-1.3749194,'100060733405
50.9242928,-1.3744045,'100060733406
50.9244095,-1.3743745,'100060733408
50.9243556,-1.3743752,'100060733409
50.9242504,-1.3748746,'100060733410
50.9243223,-1.3748737,'100060733411
50.9245892,-1.3743294,'100060733412
50.9244032,-1.3748584,'100060733413
50.9246431,-1.3743287,'100060733414
50.9244751,-1.3748574,'100060733415
50.9246277,-1.3747984,'100060733416
50.9248857,-1.374297,'100060733417
50.9247086,-1.3747973,'100060733418
50.9249576,-1.3742818,'100060733419
50.9247804,-1.3747821,'100060733420
50.9247804,-1.3747821,'100060733421
50.9250205,-1.3742667,'100060733422
50.9248254,-1.3747815,'100060733423
50.9248973,-1.3747663,'100060733424
50.9248973,-1.3747663,'100060733425
50.9252543,-1.3742636,'100060733426
50.9249422,-1.3747657,'100060733427
50.9249422,-1.3747657,'100060733428
50.9253532,-1.3742622,'100060733429
50.9250051,-1.3747507,'100060733430
50.9254343,-1.3742896,'100060733431
50.925068,-1.3747498,'100060733432
50.925068,-1.3747498,'100060733433
50.9254972,-1.3742888,'100060733434
50.9255961,-1.3742874,'100060733435
50.9252657,-1.3747187,'100060733436
50.9252657,-1.3747187,'100060733437
50.9260743,-1.3745798,'100060733438
50.9253287,-1.3747179,'100060733439
50.9261465,-1.3746215,'100060733440
50.9253737,-1.3747315,'100060733441
50.9262278,-1.3746916,'100060733442
50.9254369,-1.3747876,'100060733443
50.926291,-1.3747476,'100060733444
50.9254819,-1.374787,'100060733445
50.9263634,-1.3748178,'100060733446
50.9255449,-1.3748003,'100060733447
50.9264265,-1.3748596,'100060733448
50.9255809,-1.3747999,'100060733449
50.9264897,-1.3749015,'100060733450
50.9256531,-1.3748416,'100060733452
50.9256891,-1.3748553,'100060733453
50.9266972,-1.3750268,'100060733454
50.9257434,-1.3749115,'100060733455
50.9269941,-1.375322,'100060733456
50.9269956,-1.3753216,'100060733457
50.9269956,-1.3753216,'100060733458
50.9257883,-1.3749109,'100060733459
50.9270234,-1.3754777,'100060733460
50.9258426,-1.3749671,'100060733461
50.9270598,-1.3755626,'100060733462
50.9258785,-1.3749666,'100060733463
50.9271231,-1.3756329,'100060733464
50.9259417,-1.3750084,'100060733465
50.9271685,-1.3757034,'100060733466
50.9259867,-1.3750078,'100060733467
50.9272048,-1.3757741,'100060733468
50.9260684,-1.375149,'100060733469
50.9272142,-1.3758451,'100060733470
50.9261587,-1.375219,'100060733471
50.9272956,-1.3759294,'100060733472
50.9273408,-1.3759715,'100060733473
50.926267,-1.3752886,'100060733474
50.9263212,-1.3753448,'100060733475
50.9263663,-1.3753585,'100060733476
50.9264206,-1.3754289,'100060733477
50.9264658,-1.375471,'100060733478
50.9265199,-1.3754987,'100060733479
50.9265652,-1.375555,'100060733480
50.9266102,-1.3755686,'100060733481
50.9266647,-1.3756675,'100060733482
50.9267279,-1.3757093,'100060733483
50.9268183,-1.3758077,'100060733484
50.9268908,-1.3759063,'100060733485
50.9269541,-1.3759766,'100060733486
50.9270179,-1.3761323,'100060733487
50.9270723,-1.376217,'100060733488
50.9271357,-1.3763015,'100060733489
50.9272171,-1.3763858,'100060733490
50.9242986,-1.380333,'100060733561
50.9237258,-1.3743126,'100060737443
50.9238593,-1.3740689,'100060737444
50.9232133,-1.3726548,'100060737445
50.9231942,-1.3724559,'100060737446
50.9235645,-1.3727497,'100060737447
50.9232916,-1.37217,'100060737448
50.9234275,-1.3723531,'100060737449
50.9239748,-1.373797,'100060737450
50.923728,-1.3730605,'100060737451
50.9237285,-1.3731458,'100060737452
50.9237991,-1.372903,'100060737453
50.9241599,-1.3730973,'100060737454
50.9236175,-1.372564,'100060737455
50.9242221,-1.3729684,'100060737456
50.9238594,-1.3724042,'100060737458
50.9238508,-1.3724755,'100060737459
50.9238676,-1.3722618,'100060737460
50.9238759,-1.3721337,'100060737461
50.9238839,-1.3719344,'100060737462
50.9242653,-1.3726406,'100060737464
50.924351,-1.372426,'100060737465
50.9245794,-1.3723077,'100060737466
50.9247711,-1.3722863,'100060737467
50.9246686,-1.3723136,'100060737468
50.9243945,-1.371115,'100060737469
50.9239069,-1.3711942,'100060737470
50.9243911,-1.3710421,'100060737471
50.923915,-1.3710376,'100060737472
50.9243561,-1.3708873,'100060737473
50.9243587,-1.3708214,'100060737474
50.9239231,-1.3708667,'100060737475
50.9243504,-1.3706544,'100060737476
50.9239031,-1.3704971,'100060737477
50.9244951,-1.3702187,'100060737478
50.9239197,-1.3702265,'100060737479
50.9244119,-1.369793,'100060737480
50.9239898,-1.3699052,'100060737481
50.9243749,-1.3695943,'100060737482
50.9243741,-1.369452,'100060737483
50.9239876,-1.3694857,'100060737484
50.9244092,-1.3692951,'100060737485
50.9239773,-1.369244,'100060737486
50.9243906,-1.3691673,'100060737487
50.9243986,-1.3689822,'100060737488
50.9244337,-1.3688252,'100060737489
50.9244238,-1.3686688,'100060737490
50.9244141,-1.3685267,'100060737491
50.9240536,-1.3733976,'100060737493
50.9243888,-1.3721837,'100060737494
50.9240536,-1.3733976,'100060737495
50.9240536,-1.3733976,'100060737496
50.9240536,-1.3733976,'100060737497
50.9241159,-1.3732829,'100060737498
50.9241159,-1.3732829,'100060737499
50.9241159,-1.3732829,'100060737500
50.9241162,-1.3732815,'100060737501
50.9286123,-1.3749584,'100060741787
50.9286118,-1.374873,'100060741788
50.9288544,-1.374827,'100060741789
50.9285754,-1.3747881,'100060741790
50.9288357,-1.3746992,'100060741791
50.9285662,-1.3747455,'100060741792
50.9287991,-1.3745859,'100060741793
50.9285027,-1.3746468,'100060741794
50.9283268,-1.37371,'100060741795
50.9210345,-1.3771941,'100060742953
50.9211147,-1.377065,'100060742954
50.9211588,-1.3768937,'100060742955
50.9212664,-1.3768495,'100060742956
50.9213465,-1.3766777,'100060742957
50.9215521,-1.3764616,'100060742958
50.9216502,-1.3763038,'100060742959
50.9217492,-1.3763167,'100060742961
50.92183,-1.3763014,'100060742962
50.9219101,-1.3761438,'100060742963
50.9223215,-1.3757257,'100060742964
50.9227349,-1.3756633,'100060742966
50.9228608,-1.3756758,'100060742967
50.9229236,-1.3756465,'100060742968
50.9223573,-1.3756968,'100060742970
50.9223573,-1.3756968,'100060742971
50.9223573,-1.3756968,'100060742972
50.9223573,-1.3756968,'100060742973
50.9223573,-1.3756968,'100060742974
50.9239707,-1.3763723,'100060742977
50.932642,-1.3684577,'100060745282
50.9326962,-1.3684996,'100060745284
50.9327684,-1.3685556,'100060745287
50.9328316,-1.3685974,'100060745289
50.9328859,-1.3686678,'100060745291
50.9329492,-1.3687239,'100060745293
50.9330035,-1.3687943,'100060745295
50.9330846,-1.3688217,'100060745297
50.9330944,-1.3689638,'100060745299
50.9331844,-1.3689769,'100060745301
50.933123,-1.3692623,'100060745302
50.9331324,-1.3693476,'100060745303
50.9330887,-1.3695759,'100060745304
50.9330892,-1.3696612,'100060745305
50.9321483,-1.3686209,'100060745306
50.9330904,-1.3698889,'100060745307
50.9322025,-1.3686629,'100060745308
50.9330904,-1.3698889,'100060745309
50.9323017,-1.3687184,'100060745310
50.9330906,-1.3699316,'100060745311
50.9323829,-1.3687743,'100060745312
50.9330906,-1.3699316,'100060745313
50.9324283,-1.3688448,'100060745314
50.9330742,-1.3702307,'100060745315
50.9330742,-1.3702307,'100060745316
50.9325548,-1.3689569,'100060745317
50.9325548,-1.3689569,'100060745318
50.9330744,-1.3702591,'100060745319
50.9326181,-1.3690272,'100060745320
50.9330744,-1.3702591,'100060745321
50.9327537,-1.3691535,'100060745322
50.9330313,-1.3706013,'100060745323
50.9327541,-1.3692246,'100060745324
50.9330233,-1.3708006,'100060745325
50.9327458,-1.3693528,'100060745326
50.93297,-1.3709152,'100060745327
50.9327554,-1.3694665,'100060745328
50.932774,-1.3695943,'100060745329
50.9327744,-1.3696513,'100060745330
50.9327572,-1.369808,'100060745331
50.9327486,-1.3698793,'100060745332
50.9331072,-1.3713403,'100060745333
50.9327132,-1.3699794,'100060745334
50.9327136,-1.3700506,'100060745335
50.932714,-1.3701359,'100060745336
50.9327055,-1.3702214,'100060745337
50.932688,-1.3703071,'100060745338
50.9326793,-1.3703641,'100060745339
50.9326103,-1.37092,'100060745361
50.9265988,-1.3717697,'100062030200
50.9265988,-1.3717697,'100062030201
50.9265988,-1.3717697,'100062030202
50.9276063,-1.3751853,'100062030350
50.9276063,-1.3751853,'100062030351
50.9278181,-1.3744283,'100062030352
50.9278181,-1.3744283,'100062030353
50.9250427,-1.3733842,'100062030889
50.9255531,-1.3725275,'100062030890
50.9255546,-1.3725252,'100062030891
50.9255829,-1.3722683,'100062030892
50.9256545,-1.3711992,'100062030893
50.925656,-1.3712014,'100062030894
50.9256545,-1.3712015,'100062030895
50.9256546,-1.3712039,'100062030896
50.9248505,-1.3727608,'100062030897
50.9248505,-1.3727608,'100062030898
50.9248505,-1.3727608,'100062030899
50.9248505,-1.3727608,'100062030900
50.9248505,-1.3727608,'100062030901
50.9248505,-1.3727608,'100062030902
50.9248505,-1.3727608,'100062030903
50.9248505,-1.3727608,'100062030904
50.9248505,-1.3727608,'100062030905
50.9248505,-1.3727608,'100062030906
50.9248505,-1.3727608,'100062030907
50.9248505,-1.3727608,'100062030908
50.9210918,-1.374476,'100062031176
50.9211517,-1.3739061,'100062031178
50.9211517,-1.3739061,'100062031179
50.9211517,-1.3739061,'100062031180
50.9211517,-1.3739061,'100062031181
50.9211517,-1.3739061,'100062031182
50.9211517,-1.3739061,'100062031183
50.9211517,-1.3739061,'100062031184
50.9211517,-1.3739061,'100062031185
50.9211517,-1.3739061,'100062031186
50.9211517,-1.3739061,'100062031187
50.9210835,-1.3729253,'100062031788
50.9210835,-1.3729253,'100062031789
50.9210835,-1.3729253,'100062031790
50.9210835,-1.3729253,'100062031791
50.9210835,-1.3729253,'100062031792
50.9210835,-1.3729253,'100062031793
50.9210835,-1.3729253,'100062031794
50.922638,-1.3727052,'100062031848
50.922638,-1.3727052,'100062031849
50.922638,-1.3727052,'100062031850
50.922638,-1.3727052,'100062031851
50.922638,-1.3727052,'100062031852
50.922638,-1.3727052,'100062031853
50.922638,-1.3727052,'100062031854
50.922638,-1.3727052,'100062031855
50.922638,-1.3727052,'100062031856
50.922638,-1.3727052,'100062031857
50.922638,-1.3727052,'100062031858
50.922638,-1.3727052,'100062031859
50.9225287,-1.3724506,'100062031860
50.9225287,-1.3724506,'100062031861
50.9225287,-1.3724506,'100062031862
50.9225287,-1.3724506,'100062031863
50.9225287,-1.3724506,'100062031864
50.9225287,-1.3724506,'100062031865
50.9215526,-1.3715247,'100062031867
50.9215526,-1.3715247,'100062031868
50.9215056,-1.3711412,'100062031870
50.9215056,-1.3711412,'100062031871
50.9227376,-1.3728319,'100062031872
50.9242599,-1.376653,'100062031874
50.9242596,-1.3765819,'100062031875
50.9241372,-1.3761672,'100062031876
50.9332397,-1.3708973,'100062032670
50.9331774,-1.3710262,'100062032671
50.9331242,-1.371155,'100062032672
50.9216914,-1.3756061,'100062033165
50.9216822,-1.3755635,'100062033166
50.9216822,-1.3755635,'100062033167
50.9216822,-1.3755635,'100062033168
50.9262972,-1.3725421,'100062033432
50.931484,-1.3755317,'100062035423
50.9227249,-1.3687915,'100062035495
50.9227249,-1.3687915,'100062035496
50.9227249,-1.3687915,'100062035497
50.9227249,-1.3687915,'100062035498
50.9227249,-1.3687915,'100062035499
50.9227249,-1.3687915,'100062035500
50.9227249,-1.3687915,'100062035501
50.9227249,-1.3687915,'100062035502
50.9227249,-1.3687915,'100062035503
50.9227249,-1.3687915,'100062035504
50.9225464,-1.3690357,'100062035505
50.9225464,-1.3690357,'100062035506
50.9225464,-1.3690357,'100062035507
50.9225464,-1.3690357,'100062035508
50.9225464,-1.3690357,'100062035509
50.9225464,-1.3690357,'100062035510
50.9225464,-1.3690357,'100062035511
50.9225464,-1.3690357,'100062035512
50.9225464,-1.3690357,'100062035513
50.9224755,-1.3692359,'100062035514
50.9224755,-1.3692359,'100062035515
50.9224755,-1.3692359,'100062035516
50.9224755,-1.3692359,'100062035517
50.9224755,-1.3692359,'100062035518
50.9224755,-1.3692359,'100062035519
50.9224755,-1.3692359,'100062035520
50.9224755,-1.3692359,'100062035521
50.9224755,-1.3692359,'100062035522
50.9224755,-1.3692359,'100062035523
50.9224755,-1.3692359,'100062035524
50.9224755,-1.3692359,'100062035525
50.9275179,-1.373792,'100062036028
50.9275179,-1.373792,'100062036029
50.9275179,-1.373792,'100062036030
50.9275179,-1.373792,'100062036031
50.9283818,-1.3755733,'100062036332
50.9283818,-1.3755733,'100062036333
50.9235583,-1.3799633,'100062037073
50.9235583,-1.3799633,'100062037074
50.9235583,-1.3799633,'100062037075
50.9235583,-1.3799633,'100062037076
50.9241579,-1.3744063,'100062038240
50.9241579,-1.3744063,'100062038241
50.9241966,-1.374918,'100062038242
50.9241966,-1.374918,'100062038243
50.9241966,-1.374918,'100062038244
50.9241966,-1.374918,'100062038245
50.9244095,-1.3743745,'100062038246
50.9253287,-1.3747179,'100062038251
50.9253737,-1.3747315,'100062038252
50.9238749,-1.3752781,'100062038257
50.9238387,-1.3752359,'100062038258
50.9238115,-1.3752078,'100062038259
50.9237752,-1.3751513,'100062038260
50.9237391,-1.3751091,'100062038261
50.9236938,-1.3750528,'100062038262
50.9236665,-1.3749963,'100062038263
50.9236393,-1.374954,'100062038264
50.923585,-1.3748978,'100062038265
50.9236188,-1.3744847,'100062038587
50.9236188,-1.3744847,'100062038588
50.9236188,-1.3744847,'100062038589
50.9243888,-1.3721837,'100062038595
50.9243888,-1.3721837,'100062038596
50.9243888,-1.3721837,'100062038597
50.9243888,-1.3721837,'100062038598
50.9230137,-1.3756738,'100062039715
50.9230137,-1.3756738,'100062039716
50.9237133,-1.3803596,'100062512582
50.9250958,-1.3799143,'100062512925
50.9246795,-1.3794219,'100062512937
50.9246795,-1.3794219,'100062512938
50.9251512,-1.3801839,'100062512942
50.9246795,-1.3794219,'100062513306
50.9246795,-1.3794219,'100062513307
50.9241433,-1.3766973,'100062513701
50.9323565,-1.3705392,'100062513707
50.9323565,-1.3705392,'100062513708
50.9323565,-1.3705392,'100062513709
50.9323565,-1.3705392,'100062513710
50.9274971,-1.3782887,'100062513723
50.9229844,-1.3735827,'100062513729
50.9229844,-1.3735827,'100062513730
50.9224061,-1.3763933,'100062513732
50.9318754,-1.3730646,'100062513752
50.9256834,-1.3738025,'100062513759
50.9284333,-1.3784612,'100062513761
50.9223573,-1.3756968,'100062513763
50.9215096,-1.3752528,'100062513772
50.9223215,-1.3757257,'100062513773
50.9217572,-1.3759256,'100062513777
50.9217955,-1.3744352,'100062513778
50.9221702,-1.376004,'100062513779
50.9265701,-1.371457,'100062513781
50.932387,-1.3711934,'100062513785
50.9324316,-1.3711359,'100062513786
50.9299316,-1.3694479,'100062513796
50.9227272,-1.3742406,'100062513797
50.9230219,-1.3738525,'100062513968
50.9229844,-1.3735827,'100062513969
50.9225745,-1.3725923,'100062513970
50.9225287,-1.3724506,'100062513971
50.924083,-1.3755314,'100062513972
50.9239838,-1.3754758,'100062513973
50.9230137,-1.3756738,'100062513974
50.9230496,-1.375659,'100062513975
50.9223705,-1.3764791,'100062513976
50.9217351,-1.3755678,'100062513982
50.921662,-1.3751512,'100062513983
50.9238514,-1.3725893,'100062513989
50.9262789,-1.3708064,'100062513991
50.9269606,-1.3721632,'100062513992
50.9265988,-1.3717697,'100062513993
50.9257771,-1.3728194,'100062513994
50.9258131,-1.372819,'100062513995
50.9255814,-1.372266,'100062513997
50.9256545,-1.3712015,'100062513998
50.9250427,-1.3733842,'100062513999
50.9296788,-1.3726103,'100062514000
50.9296839,-1.3718845,'100062514001
50.9324584,-1.3710929,'100062514003
50.9283818,-1.3755733,'100062514004
50.9215522,-1.3714536,'100062514034
50.9215522,-1.3714536,'100062514036
50.9230406,-1.3756592,'100062514037
50.9215199,-1.3738158,'100062514041
50.9215199,-1.3738158,'100062514042
50.9215199,-1.3738158,'100062514043
50.9215199,-1.3738158,'100062514044
50.9234946,-1.3731348,'100062514049
50.9268621,-1.3722357,'100062514051
50.9261896,-1.3726005,'100062514052
50.9285202,-1.3745612,'100062514053
50.927818,-1.3744141,'100062514054
50.9303926,-1.3732411,'100062514055
50.9286923,-1.3731217,'100062514056
50.9286923,-1.3731217,'100062514057
50.9255039,-1.3755408,'100062514058
50.9271589,-1.3772687,'100062514059
50.9284096,-1.3773943,'100062514060
50.9309919,-1.3759794,'100062514061
50.931484,-1.3755317,'100062514062
50.9319677,-1.3734902,'100062514063
50.9221702,-1.376004,'100062514067
50.9221702,-1.3760043,'100062514068
50.9221702,-1.376004,'100062514069
50.9236049,-1.3702166,'100062514071
50.9234792,-1.3702609,'100062514072
50.9234266,-1.3705177,'100062514073
50.9234455,-1.3706882,'100062514074
50.9236072,-1.3706576,'100062514075
50.923724,-1.3706418,'100062514076
50.9227272,-1.3742406,'100062514084
50.9227272,-1.3742406,'100062514085
50.9227272,-1.3742406,'100062514086
50.9227272,-1.3742406,'100062514087
50.9242231,-1.376497,'100062514097
50.9215318,-1.3743562,'100062514098
50.9215318,-1.3743562,'100062514099
50.9215318,-1.3743562,'100062514100
50.9215318,-1.3743562,'100062514101
50.9215318,-1.3743562,'100062514102
50.9215318,-1.3743562,'100062514103
50.9215318,-1.3743562,'100062514104
50.9215318,-1.3743562,'100062514105
50.9215318,-1.3743562,'100062514106
50.9215318,-1.3743562,'100062514107
50.9215318,-1.3743562,'100062514108
50.9215318,-1.3743562,'100062514109
50.9215318,-1.3743562,'100062514110
50.9215318,-1.3743562,'100062514111
50.9215318,-1.3743562,'100062514112
50.9215318,-1.3743562,'100062514113
50.9216822,-1.3755635,'100062514115
50.9216822,-1.3755635,'100062514116
50.9216822,-1.3755635,'100062514117
50.9225283,-1.3757229,'100062514118
50.9225283,-1.3757229,'100062514119
50.9225283,-1.3757229,'100062514120
50.9225283,-1.3757229,'100062514121
50.9225283,-1.3757229,'100062514122
50.9225283,-1.3757229,'100062514123
50.9225283,-1.3757229,'100062514124
50.9225283,-1.3757229,'100062514125
50.9225283,-1.3757229,'100062514126
50.9225283,-1.3757229,'100062514127
50.9225283,-1.3757229,'100062514128
50.9293807,-1.3772483,'100062514130
50.9247759,-1.3756074,'100062514131
50.9242185,-1.3756291,'100062514132
50.9250455,-1.3755754,'100062514133
50.9243807,-1.3756549,'100062514134
50.9248051,-1.3760197,'100062514135
50.926597,-1.376451,'100062514136
50.9277835,-1.3766959,'100062514137
50.9255516,-1.3725252,'100062514160
50.9255877,-1.3723341,'100062514162
50.9255862,-1.3723318,'100062514163
50.9227731,-1.3744107,'100062514164
50.9227731,-1.3744107,'100062514165
50.9227731,-1.3744107,'100062514166
50.9227731,-1.3744107,'100062514167
50.9227731,-1.3744107,'100062514168
50.9227731,-1.3744107,'100062514169
50.9227731,-1.3744107,'100062514170
50.9224502,-1.3745716,'100062514171
50.9224502,-1.3745716,'100062514172
50.9224502,-1.3745716,'100062514173
50.9224502,-1.3745716,'100062514174
50.9224502,-1.3745716,'100062514175
50.9224502,-1.3745716,'100062514176
50.9224502,-1.3745716,'100062514177
50.9224502,-1.3745716,'100062514178
50.9224502,-1.3745716,'100062514179
50.9226669,-1.3747252,'100062514180
50.9226669,-1.3747252,'100062514181
50.9226669,-1.3747252,'100062514182
50.9226669,-1.3747252,'100062514183
50.9225687,-1.3748687,'100062514184
50.9225687,-1.3748687,'100062514185
50.9225687,-1.3748687,'100062514186
50.9225687,-1.3748687,'100062514187
50.9224797,-1.3750407,'100062514188
50.9224797,-1.3750407,'100062514189
50.9224797,-1.3750407,'100062514190
50.9224797,-1.3750407,'100062514191
50.9224797,-1.3750407,'100062514192
50.9224797,-1.3750407,'100062514193
50.9224253,-1.374956,'100062514194
50.9224253,-1.374956,'100062514195
50.9224253,-1.374956,'100062514196
50.9224253,-1.374956,'100062514197
50.9224253,-1.374956,'100062514198
50.9224253,-1.374956,'100062514199
50.9227376,-1.3728319,'100062514209
50.9227376,-1.3728319,'100062514210
50.9227376,-1.3728319,'100062514211
50.9227376,-1.3728319,'100062514212
50.9227376,-1.3728319,'100062514213
50.9227376,-1.3728319,'100062514214
50.9227376,-1.3728319,'100062514215
50.9227376,-1.3728319,'100062514216
50.9227376,-1.3728319,'100062514217
50.9227376,-1.3728319,'100062514218
50.9227376,-1.3728319,'100062514219
50.9227376,-1.3728319,'100062514220
50.9227376,-1.3728319,'100062514221
50.921367,-1.3738178,'100062514222
50.921367,-1.3738178,'100062514223
50.921367,-1.3738178,'100062514224
50.921367,-1.3738178,'100062514225
50.921367,-1.3738178,'100062514226
50.921367,-1.3738178,'100062514227
50.921367,-1.3738178,'100062514228
50.921367,-1.3738178,'100062514229
50.921367,-1.3738178,'100062514230
50.921367,-1.3738178,'100062514231
50.9237151,-1.3756644,'100062514241
50.9278041,-1.3785265,'100062514242
50.9278041,-1.3785265,'100062514243
50.9278041,-1.3785265,'100062514244
50.9278041,-1.3785265,'100062514245
50.9278041,-1.3785265,'100062514246
50.9278041,-1.3785265,'100062514247
50.9278041,-1.3785265,'100062514248
50.9278041,-1.3785265,'100062514249
50.9278041,-1.3785265,'100062514250
50.9278041,-1.3785265,'100062514251
50.9278041,-1.3785265,'100062514252
50.9278041,-1.3785265,'100062514253
50.9278041,-1.3785265,'100062514254
50.9278041,-1.3785265,'100062514255
50.9278041,-1.3785265,'100062514256
50.9278041,-1.3785265,'100062514257
50.9278041,-1.3785265,'100062514258
50.9278041,-1.3785265,'100062514259
50.9278041,-1.3785265,'100062514260
50.9278041,-1.3785265,'100062514261
50.9278041,-1.3785265,'100062514262
50.9278041,-1.3785265,'100062514263
50.9278041,-1.3785265,'100062514264
50.9278041,-1.3785265,'100062514265
50.9278041,-1.3785265,'100062514266
50.9278041,-1.3785265,'100062514267
50.9278041,-1.3785265,'100062514268
50.9278041,-1.3785265,'100062514269
50.9278041,-1.3785265,'100062514270
50.9278041,-1.3785265,'100062514271
50.9278041,-1.3785265,'100062514272
50.9278041,-1.3785265,'100062514273
50.9278041,-1.3785265,'100062514274
50.9278041,-1.3785265,'100062514275
50.9278041,-1.3785265,'100062514276
50.9278041,-1.3785265,'100062514277
50.9278041,-1.3785265,'100062514278
50.9278041,-1.3785265,'100062514279
50.9278041,-1.3785265,'100062514280
50.9278041,-1.3785265,'100062514281
50.9278041,-1.3785265,'100062514282
50.9278041,-1.3785265,'100062514283
50.9278041,-1.3785265,'100062514284
50.9278041,-1.3785265,'100062514285
50.9278041,-1.3785265,'100062514286
50.9278041,-1.3785265,'100062514287
50.9278041,-1.3785265,'100062514288
50.9278041,-1.3785265,'100062514289
50.9278041,-1.3785265,'100062514290
50.9278041,-1.3785265,'100062514291
50.9278041,-1.3785265,'100062514292
50.9278041,-1.3785265,'100062514293
50.9278041,-1.3785265,'100062514294
50.9278041,-1.3785265,'100062514295
50.9278041,-1.3785265,'100062514296
50.9278041,-1.3785265,'100062514297
50.9278041,-1.3785265,'100062514298
50.9278041,-1.3785265,'100062514299
50.9278041,-1.3785265,'100062514300
50.9278041,-1.3785265,'100062514301
50.9245512,-1.3756389,'100062514304
50.925504,-1.375555,'100062514305
50.9278041,-1.3785265,'100062514306
50.9278041,-1.3785265,'100062514307
50.9278041,-1.3785265,'100062514308
50.9278041,-1.3785265,'100062514309
50.9242231,-1.376497,'100062514310
50.9242231,-1.376497,'100062514311
50.9214087,-1.3765489,'100062514312
50.9214087,-1.3765489,'100062514313
50.9214087,-1.3765489,'100062514314
50.9214087,-1.3765489,'100062514315
50.9214087,-1.3765489,'100062514316
50.9214087,-1.3765489,'100062514317
50.9214087,-1.3765489,'100062514318
50.9214087,-1.3765489,'100062514319
50.9214087,-1.3765489,'100062514320
50.9214087,-1.3765489,'100062514321
50.9214087,-1.3765489,'100062514322
50.9214087,-1.3765489,'100062514323
